yearend,locationabbr,sample_size,income,classid,questionid,stratificationcategory1,stratification1,stratificationcategoryid1,stratificationid1,data_value
2015,TN,526.0,"$25,000 - $34,999",FV,Q018,Income,"$25,000 - $34,999",INC,INC2535,51.1
2015,TN,576.0,"Less than $15,000",FV,Q018,Income,"Less than $15,000",INC,INCLESS15,51.8
2015,TN,1037.0,"$75,000 or greater",FV,Q019,Income,"$75,000 or greater",INC,INC75PLUS,14.2
2015,TN,634.0,"$50,000 - $74,999",FV,Q019,Income,"$50,000 - $74,999",INC,INC5075,15.9
2015,TN,621.0,"$35,000 - $49,999",FV,Q019,Income,"$35,000 - $49,999",INC,INC3550,17.7
2015,TN,506.0,"$25,000 - $34,999",FV,Q019,Income,"$25,000 - $34,999",INC,INC2535,22.3
2015,TN,881.0,Data not reported,FV,Q019,Income,Data not reported,INC,INCNR,24.8
2015,TN,863.0,"$15,000 - $24,999",FV,Q019,Income,"$15,000 - $24,999",INC,INC1525,30.7
2015,TN,554.0,"Less than $15,000",FV,Q019,Income,"Less than $15,000",INC,INCLESS15,37.4
2015,TX,3272.0,"$75,000 or greater",FV,Q018,Income,"$75,000 or greater",INC,INC75PLUS,39.3
2015,TX,1470.0,"$35,000 - $49,999",FV,Q018,Income,"$35,000 - $49,999",INC,INC3550,40.4
2015,TX,1959.0,"$15,000 - $24,999",FV,Q018,Income,"$15,000 - $24,999",INC,INC1525,42.4
2015,TX,1966.0,Data not reported,FV,Q018,Income,Data not reported,INC,INCNR,42.5
2015,TX,1578.0,"$50,000 - $74,999",FV,Q018,Income,"$50,000 - $74,999",INC,INC5075,42.7
2015,TX,1182.0,"$25,000 - $34,999",FV,Q018,Income,"$25,000 - $34,999",INC,INC2535,44.6
2015,TX,1387.0,"Less than $15,000",FV,Q018,Income,"Less than $15,000",INC,INCLESS15,51.8
2015,TX,1452.0,"$35,000 - $49,999",FV,Q019,Income,"$35,000 - $49,999",INC,INC3550,15.4
2015,TX,3229.0,"$75,000 or greater",FV,Q019,Income,"$75,000 or greater",INC,INC75PLUS,15.7
2015,TX,1150.0,"$25,000 - $34,999",FV,Q019,Income,"$25,000 - $34,999",INC,INC2535,19.2
2015,TX,1552.0,"$50,000 - $74,999",FV,Q019,Income,"$50,000 - $74,999",INC,INC5075,20.0
2015,TX,1866.0,Data not reported,FV,Q019,Income,Data not reported,INC,INCNR,21.3
2015,TX,1872.0,"$15,000 - $24,999",FV,Q019,Income,"$15,000 - $24,999",INC,INC1525,23.4
2015,TX,1364.0,"Less than $15,000",FV,Q019,Income,"Less than $15,000",INC,INCLESS15,25.3
2015,UT,3459.0,"$75,000 or greater",FV,Q018,Income,"$75,000 or greater",INC,INC75PLUS,32.5
2015,UT,1727.0,"$50,000 - $74,999",FV,Q018,Income,"$50,000 - $74,999",INC,INC5075,36.3
2015,UT,1329.0,"$35,000 - $49,999",FV,Q018,Income,"$35,000 - $49,999",INC,INC3550,37.7
2015,UT,796.0,"$25,000 - $34,999",FV,Q018,Income,"$25,000 - $34,999",INC,INC2535,41.2
2015,UT,1531.0,Data not reported,FV,Q018,Income,Data not reported,INC,INCNR,41.4
2015,UT,1116.0,"$15,000 - $24,999",FV,Q018,Income,"$15,000 - $24,999",INC,INC1525,43.4
2015,UT,527.0,"Less than $15,000",FV,Q018,Income,"Less than $15,000",INC,INCLESS15,44.3
2015,UT,3435.0,"$75,000 or greater",FV,Q019,Income,"$75,000 or greater",INC,INC75PLUS,13.4
2015,UT,1711.0,"$50,000 - $74,999",FV,Q019,Income,"$50,000 - $74,999",INC,INC5075,19.2
2015,UT,1318.0,"$35,000 - $49,999",FV,Q019,Income,"$35,000 - $49,999",INC,INC3550,21.2
2015,UT,1095.0,"$15,000 - $24,999",FV,Q019,Income,"$15,000 - $24,999",INC,INC1525,24.1
2015,UT,783.0,"$25,000 - $34,999",FV,Q019,Income,"$25,000 - $34,999",INC,INC2535,24.5
2015,UT,1492.0,Data not reported,FV,Q019,Income,Data not reported,INC,INCNR,25.5
2015,UT,524.0,"Less than $15,000",FV,Q019,Income,"Less than $15,000",INC,INCLESS15,28.8
2015,VT,964.0,"$50,000 - $74,999",FV,Q018,Income,"$50,000 - $74,999",INC,INC5075,32.8
2015,VT,1602.0,"$75,000 or greater",FV,Q018,Income,"$75,000 or greater",INC,INC75PLUS,28.8
2015,VT,794.0,"$35,000 - $49,999",FV,Q018,Income,"$35,000 - $49,999",INC,INC3550,32.0
2015,VT,938.0,Data not reported,FV,Q018,Income,Data not reported,INC,INCNR,34.4
2015,VT,551.0,"$25,000 - $34,999",FV,Q018,Income,"$25,000 - $34,999",INC,INC2535,37.6
2015,VT,692.0,"$15,000 - $24,999",FV,Q018,Income,"$15,000 - $24,999",INC,INC1525,38.0
2015,VT,402.0,"Less than $15,000",FV,Q018,Income,"Less than $15,000",INC,INCLESS15,46.7
2015,VT,1586.0,"$75,000 or greater",FV,Q019,Income,"$75,000 or greater",INC,INC75PLUS,9.3
2015,VT,950.0,"$50,000 - $74,999",FV,Q019,Income,"$50,000 - $74,999",INC,INC5075,14.6
2015,VT,552.0,"$25,000 - $34,999",FV,Q019,Income,"$25,000 - $34,999",INC,INC2535,18.6
2015,VT,786.0,"$35,000 - $49,999",FV,Q019,Income,"$35,000 - $49,999",INC,INC3550,19.2
2015,VT,890.0,Data not reported,FV,Q019,Income,Data not reported,INC,INCNR,20.7
2015,VT,684.0,"$15,000 - $24,999",FV,Q019,Income,"$15,000 - $24,999",INC,INC1525,25.8
2015,VT,390.0,"Less than $15,000",FV,Q019,Income,"Less than $15,000",INC,INCLESS15,32.7
2015,VA,1106.0,"$50,000 - $74,999",FV,Q018,Income,"$50,000 - $74,999",INC,INC5075,35.8
2015,VA,2656.0,"$75,000 or greater",FV,Q018,Income,"$75,000 or greater",INC,INC75PLUS,36.2
2015,VA,1142.0,Data not reported,FV,Q018,Income,Data not reported,INC,INCNR,39.6
2015,VA,687.0,"$25,000 - $34,999",FV,Q018,Income,"$25,000 - $34,999",INC,INC2535,40.8
2015,VA,896.0,"$35,000 - $49,999",FV,Q018,Income,"$35,000 - $49,999",INC,INC3550,42.3
2015,VA,956.0,"$15,000 - $24,999",FV,Q018,Income,"$15,000 - $24,999",INC,INC1525,47.8
2015,VA,495.0,"Less than $15,000",FV,Q018,Income,"Less than $15,000",INC,INCLESS15,51.0
2015,VA,2636.0,"$75,000 or greater",FV,Q019,Income,"$75,000 or greater",INC,INC75PLUS,15.1
2015,VA,1089.0,"$50,000 - $74,999",FV,Q019,Income,"$50,000 - $74,999",INC,INC5075,18.9
2015,VA,889.0,"$35,000 - $49,999",FV,Q019,Income,"$35,000 - $49,999",INC,INC3550,20.9
2015,VA,684.0,"$25,000 - $34,999",FV,Q019,Income,"$25,000 - $34,999",INC,INC2535,25.1
2015,VA,1109.0,Data not reported,FV,Q019,Income,Data not reported,INC,INCNR,25.4
2015,VA,922.0,"$15,000 - $24,999",FV,Q019,Income,"$15,000 - $24,999",INC,INC1525,31.2
2015,VA,482.0,"Less than $15,000",FV,Q019,Income,"Less than $15,000",INC,INCLESS15,34.4
2015,WA,4757.0,"$75,000 or greater",FV,Q018,Income,"$75,000 or greater",INC,INC75PLUS,32.6
2015,WA,2221.0,"$50,000 - $74,999",FV,Q018,Income,"$50,000 - $74,999",INC,INC5075,35.9
2015,WA,1215.0,"$25,000 - $34,999",FV,Q018,Income,"$25,000 - $34,999",INC,INC2535,36.6
2015,WA,2228.0,Data not reported,FV,Q018,Income,Data not reported,INC,INCNR,39.1
2015,WA,1855.0,"$35,000 - $49,999",FV,Q018,Income,"$35,000 - $49,999",INC,INC3550,39.7
2015,WA,987.0,"Less than $15,000",FV,Q018,Income,"Less than $15,000",INC,INCLESS15,39.8
2015,WA,1532.0,"$15,000 - $24,999",FV,Q018,Income,"$15,000 - $24,999",INC,INC1525,39.9
2015,WA,4709.0,"$75,000 or greater",FV,Q019,Income,"$75,000 or greater",INC,INC75PLUS,11.4
2015,WA,2202.0,"$50,000 - $74,999",FV,Q019,Income,"$50,000 - $74,999",INC,INC5075,14.2
2015,WA,1204.0,"$25,000 - $34,999",FV,Q019,Income,"$25,000 - $34,999",INC,INC2535,18.8
2015,WA,1830.0,"$35,000 - $49,999",FV,Q019,Income,"$35,000 - $49,999",INC,INC3550,19.0
2015,WA,2120.0,Data not reported,FV,Q019,Income,Data not reported,INC,INCNR,19.0
2015,WA,1503.0,"$15,000 - $24,999",FV,Q019,Income,"$15,000 - $24,999",INC,INC1525,23.1
2015,WA,956.0,"Less than $15,000",FV,Q019,Income,"Less than $15,000",INC,INCLESS15,27.8
2015,WV,1023.0,"$75,000 or greater",FV,Q018,Income,"$75,000 or greater",INC,INC75PLUS,42.7
2015,WV,679.0,"$50,000 - $74,999",FV,Q018,Income,"$50,000 - $74,999",INC,INC5075,45.7
2015,WV,522.0,"$25,000 - $34,999",FV,Q018,Income,"$25,000 - $34,999",INC,INC2535,46.7
2015,WV,708.0,"$35,000 - $49,999",FV,Q018,Income,"$35,000 - $49,999",INC,INC3550,51.5
2015,WV,1101.0,Data not reported,FV,Q018,Income,Data not reported,INC,INCNR,51.5
2015,WV,812.0,"$15,000 - $24,999",FV,Q018,Income,"$15,000 - $24,999",INC,INC1525,52.6
2015,WV,606.0,"Less than $15,000",FV,Q018,Income,"Less than $15,000",INC,INCLESS15,60.1
2015,WV,1034.0,"$75,000 or greater",FV,Q019,Income,"$75,000 or greater",INC,INC75PLUS,18.0
2015,WV,678.0,"$50,000 - $74,999",FV,Q019,Income,"$50,000 - $74,999",INC,INC5075,21.0
2015,WV,525.0,"$25,000 - $34,999",FV,Q019,Income,"$25,000 - $34,999",INC,INC2535,21.9
2015,WV,701.0,"$35,000 - $49,999",FV,Q019,Income,"$35,000 - $49,999",INC,INC3550,23.2
2015,WV,1087.0,Data not reported,FV,Q019,Income,Data not reported,INC,INCNR,31.8
2015,WV,803.0,"$15,000 - $24,999",FV,Q019,Income,"$15,000 - $24,999",INC,INC1525,32.4
2015,WV,603.0,"Less than $15,000",FV,Q019,Income,"Less than $15,000",INC,INCLESS15,35.9
2015,WI,574.0,Data not reported,FV,Q018,Income,Data not reported,INC,INCNR,34.1
2015,WI,1485.0,"$75,000 or greater",FV,Q018,Income,"$75,000 or greater",INC,INC75PLUS,34.1
2015,WI,789.0,"$35,000 - $49,999",FV,Q018,Income,"$35,000 - $49,999",INC,INC3550,38.2
2015,WI,921.0,"$50,000 - $74,999",FV,Q018,Income,"$50,000 - $74,999",INC,INC5075,39.4
2015,WI,594.0,"$25,000 - $34,999",FV,Q018,Income,"$25,000 - $34,999",INC,INC2535,40.8
2015,WI,767.0,"$15,000 - $24,999",FV,Q018,Income,"$15,000 - $24,999",INC,INC1525,41.3
2015,WI,436.0,"Less than $15,000",FV,Q018,Income,"Less than $15,000",INC,INCLESS15,43.3
2015,WI,1463.0,"$75,000 or greater",FV,Q019,Income,"$75,000 or greater",INC,INC75PLUS,19.6
2015,WI,916.0,"$50,000 - $74,999",FV,Q019,Income,"$50,000 - $74,999",INC,INC5075,21.0
2015,WI,780.0,"$35,000 - $49,999",FV,Q019,Income,"$35,000 - $49,999",INC,INC3550,22.4
2015,WI,566.0,Data not reported,FV,Q019,Income,Data not reported,INC,INCNR,26.2
2015,WI,598.0,"$25,000 - $34,999",FV,Q019,Income,"$25,000 - $34,999",INC,INC2535,26.2
2015,WI,752.0,"$15,000 - $24,999",FV,Q019,Income,"$15,000 - $24,999",INC,INC1525,31.1
2015,WI,432.0,"Less than $15,000",FV,Q019,Income,"Less than $15,000",INC,INCLESS15,32.8
2015,WY,830.0,Data not reported,FV,Q018,Income,Data not reported,INC,INCNR,39.0
2015,WY,1319.0,"$75,000 or greater",FV,Q018,Income,"$75,000 or greater",INC,INC75PLUS,39.4
2015,WY,270.0,"Less than $15,000",FV,Q018,Income,"Less than $15,000",INC,INCLESS15,39.9
2015,WY,661.0,"$35,000 - $49,999",FV,Q018,Income,"$35,000 - $49,999",INC,INC3550,41.4
2015,WY,743.0,"$50,000 - $74,999",FV,Q018,Income,"$50,000 - $74,999",INC,INC5075,42.6
2015,WY,652.0,"$15,000 - $24,999",FV,Q018,Income,"$15,000 - $24,999",INC,INC1525,45.1
2015,WY,465.0,"$25,000 - $34,999",FV,Q018,Income,"$25,000 - $34,999",INC,INC2535,48.5
2015,WY,1301.0,"$75,000 or greater",FV,Q019,Income,"$75,000 or greater",INC,INC75PLUS,17.3
2015,WY,655.0,"$35,000 - $49,999",FV,Q019,Income,"$35,000 - $49,999",INC,INC3550,17.9
2015,WY,735.0,"$50,000 - $74,999",FV,Q019,Income,"$50,000 - $74,999",INC,INC5075,19.7
2015,WY,265.0,"Less than $15,000",FV,Q019,Income,"Less than $15,000",INC,INCLESS15,25.9
2015,WY,636.0,"$15,000 - $24,999",FV,Q019,Income,"$15,000 - $24,999",INC,INC1525,25.9
2015,WY,455.0,"$25,000 - $34,999",FV,Q019,Income,"$25,000 - $34,999",INC,INC2535,26.6
2015,WY,794.0,Data not reported,FV,Q019,Income,Data not reported,INC,INCNR,26.7
2015,US,108226.0,"$75,000 or greater",FV,Q018,Income,"$75,000 or greater",INC,INC75PLUS,35.9
2015,US,54134.0,"$50,000 - $74,999",FV,Q018,Income,"$50,000 - $74,999",INC,INC5075,39.6
2015,US,47818.0,"$35,000 - $49,999",FV,Q018,Income,"$35,000 - $49,999",INC,INC3550,40.2
2015,US,61646.0,Data not reported,FV,Q018,Income,Data not reported,INC,INCNR,40.6
2015,US,35364.0,"$25,000 - $34,999",FV,Q018,Income,"$25,000 - $34,999",INC,INC2535,41.8
2015,US,51940.0,"$15,000 - $24,999",FV,Q018,Income,"$15,000 - $24,999",INC,INC1525,43.2
2015,US,31923.0,"Less than $15,000",FV,Q018,Income,"Less than $15,000",INC,INCLESS15,47.2
2015,US,107141.0,"$75,000 or greater",FV,Q019,Income,"$75,000 or greater",INC,INC75PLUS,15.2
2015,US,53608.0,"$50,000 - $74,999",FV,Q019,Income,"$50,000 - $74,999",INC,INC5075,19.5
2015,US,47110.0,"$35,000 - $49,999",FV,Q019,Income,"$35,000 - $49,999",INC,INC3550,21.8
2015,US,34768.0,"$25,000 - $34,999",FV,Q019,Income,"$25,000 - $34,999",INC,INC2535,24.3
2015,US,59085.0,Data not reported,FV,Q019,Income,Data not reported,INC,INCNR,24.7
2015,US,50818.0,"$15,000 - $24,999",FV,Q019,Income,"$15,000 - $24,999",INC,INC1525,28.0
2015,US,31112.0,"Less than $15,000",FV,Q019,Income,"Less than $15,000",INC,INCLESS15,31.7
2015,GU,200.0,"$50,000 - $74,999",FV,Q018,Income,"$50,000 - $74,999",INC,INC5075,35.8
2015,GU,299.0,"$75,000 or greater",FV,Q018,Income,"$75,000 or greater",INC,INC75PLUS,37.9
2015,GU,223.0,"$25,000 - $34,999",FV,Q018,Income,"$25,000 - $34,999",INC,INC2535,42.1
2015,GU,194.0,"Less than $15,000",FV,Q018,Income,"Less than $15,000",INC,INCLESS15,43.8
2015,GU,213.0,"$35,000 - $49,999",FV,Q018,Income,"$35,000 - $49,999",INC,INC3550,45.0
2015,GU,271.0,"$15,000 - $24,999",FV,Q018,Income,"$15,000 - $24,999",INC,INC1525,48.8
2015,GU,131.0,Data not reported,FV,Q018,Income,Data not reported,INC,INCNR,52.4
2015,GU,298.0,"$75,000 or greater",FV,Q019,Income,"$75,000 or greater",INC,INC75PLUS,16.2
2015,GU,197.0,"$50,000 - $74,999",FV,Q019,Income,"$50,000 - $74,999",INC,INC5075,20.5
2015,GU,220.0,"$25,000 - $34,999",FV,Q019,Income,"$25,000 - $34,999",INC,INC2535,27.7
2015,GU,267.0,"$15,000 - $24,999",FV,Q019,Income,"$15,000 - $24,999",INC,INC1525,28.6
2015,GU,187.0,"Less than $15,000",FV,Q019,Income,"Less than $15,000",INC,INCLESS15,30.4
2015,GU,211.0,"$35,000 - $49,999",FV,Q019,Income,"$35,000 - $49,999",INC,INC3550,32.2
2015,GU,122.0,Data not reported,FV,Q019,Income,Data not reported,INC,INCNR,34.6
2015,PR,163.0,"$75,000 or greater",FV,Q018,Income,"$75,000 or greater",INC,INC75PLUS,41.5
2015,PR,408.0,"$25,000 - $34,999",FV,Q018,Income,"$25,000 - $34,999",INC,INC2535,46.8
2015,PR,310.0,"$35,000 - $49,999",FV,Q018,Income,"$35,000 - $49,999",INC,INC3550,47.1
2015,PR,182.0,"$50,000 - $74,999",FV,Q018,Income,"$50,000 - $74,999",INC,INC5075,50.8
2015,PR,1186.0,"$15,000 - $24,999",FV,Q018,Income,"$15,000 - $24,999",INC,INC1525,52.8
2015,PR,1960.0,"Less than $15,000",FV,Q018,Income,"Less than $15,000",INC,INCLESS15,58.9
2015,PR,862.0,Data not reported,FV,Q018,Income,Data not reported,INC,INCNR,60.4
2015,PR,164.0,"$75,000 or greater",FV,Q019,Income,"$75,000 or greater",INC,INC75PLUS,14.4
2015,PR,313.0,"$35,000 - $49,999",FV,Q019,Income,"$35,000 - $49,999",INC,INC3550,16.9
2015,PR,1201.0,"$15,000 - $24,999",FV,Q019,Income,"$15,000 - $24,999",INC,INC1525,20.5
2015,PR,183.0,"$50,000 - $74,999",FV,Q019,Income,"$50,000 - $74,999",INC,INC5075,23.2
2015,PR,416.0,"$25,000 - $34,999",FV,Q019,Income,"$25,000 - $34,999",INC,INC2535,24.5
2015,PR,1991.0,"Less than $15,000",FV,Q019,Income,"Less than $15,000",INC,INCLESS15,27.0
2015,PR,880.0,Data not reported,FV,Q019,Income,Data not reported,INC,INCNR,27.5
2015,AL,1219.0,"$15,000 - $24,999",PA,Q043,Income,"$15,000 - $24,999",INC,INC1525,39.3
2015,AL,853.0,"Less than $15,000",PA,Q043,Income,"Less than $15,000",INC,INCLESS15,40.3
2015,AL,1243.0,Data not reported,PA,Q043,Income,Data not reported,INC,INCNR,41.8
2015,AL,641.0,"$25,000 - $34,999",PA,Q043,Income,"$25,000 - $34,999",INC,INC2535,43.1
2015,AL,805.0,"$35,000 - $49,999",PA,Q043,Income,"$35,000 - $49,999",INC,INC3550,44.2
2015,AL,871.0,"$50,000 - $74,999",PA,Q043,Income,"$50,000 - $74,999",INC,INC5075,49.2
2015,AL,1393.0,"$75,000 or greater",PA,Q043,Income,"$75,000 or greater",INC,INC75PLUS,51.3
2015,AL,1214.0,"$15,000 - $24,999",PA,Q044,Income,"$15,000 - $24,999",INC,INC1525,11.7
2015,AL,843.0,"Less than $15,000",PA,Q044,Income,"Less than $15,000",INC,INCLESS15,11.8
2015,AL,1223.0,Data not reported,PA,Q044,Income,Data not reported,INC,INCNR,13.4
2015,AL,634.0,"$25,000 - $34,999",PA,Q044,Income,"$25,000 - $34,999",INC,INC2535,15.5
2015,AL,800.0,"$35,000 - $49,999",PA,Q044,Income,"$35,000 - $49,999",INC,INC3550,18.9
2015,AL,864.0,"$50,000 - $74,999",PA,Q044,Income,"$50,000 - $74,999",INC,INC5075,21.9
2015,AL,1378.0,"$75,000 or greater",PA,Q044,Income,"$75,000 or greater",INC,INC75PLUS,22.1
2015,AL,1216.0,"$15,000 - $24,999",PA,Q045,Income,"$15,000 - $24,999",INC,INC1525,23.2
2015,AL,803.0,"$35,000 - $49,999",PA,Q045,Income,"$35,000 - $49,999",INC,INC3550,23.3
2015,AL,846.0,"Less than $15,000",PA,Q045,Income,"Less than $15,000",INC,INCLESS15,24.1
2015,AL,639.0,"$25,000 - $34,999",PA,Q045,Income,"$25,000 - $34,999",INC,INC2535,25.4
2015,AL,1229.0,Data not reported,PA,Q045,Income,Data not reported,INC,INCNR,25.5
2015,AL,1388.0,"$75,000 or greater",PA,Q045,Income,"$75,000 or greater",INC,INC75PLUS,29.3
2015,AL,870.0,"$50,000 - $74,999",PA,Q045,Income,"$50,000 - $74,999",INC,INC5075,29.7
2015,AL,868.0,"Less than $15,000",PA,Q046,Income,"Less than $15,000",INC,INCLESS15,20.0
2015,AL,1246.0,"$15,000 - $24,999",PA,Q046,Income,"$15,000 - $24,999",INC,INC1525,21.0
2015,AL,1316.0,Data not reported,PA,Q046,Income,Data not reported,INC,INCNR,22.6
2015,AL,649.0,"$25,000 - $34,999",PA,Q046,Income,"$25,000 - $34,999",INC,INC2535,23.9
2015,AL,826.0,"$35,000 - $49,999",PA,Q046,Income,"$35,000 - $49,999",INC,INC3550,28.6
2015,AL,881.0,"$50,000 - $74,999",PA,Q046,Income,"$50,000 - $74,999",INC,INC5075,29.9
2015,AL,1401.0,"$75,000 or greater",PA,Q046,Income,"$75,000 or greater",INC,INC75PLUS,31.8
2015,AL,1418.0,"$75,000 or greater",PA,Q047,Income,"$75,000 or greater",INC,INC75PLUS,21.0
2015,AL,891.0,"$50,000 - $74,999",PA,Q047,Income,"$50,000 - $74,999",INC,INC5075,28.5
2015,AL,832.0,"$35,000 - $49,999",PA,Q047,Income,"$35,000 - $49,999",INC,INC3550,32.1
2015,AL,1340.0,Data not reported,PA,Q047,Income,Data not reported,INC,INCNR,35.0
2015,AL,1253.0,"$15,000 - $24,999",PA,Q047,Income,"$15,000 - $24,999",INC,INC1525,35.9
2015,AL,656.0,"$25,000 - $34,999",PA,Q047,Income,"$25,000 - $34,999",INC,INC2535,37.4
2015,AL,879.0,"Less than $15,000",PA,Q047,Income,"Less than $15,000",INC,INCLESS15,40.9
2015,AK,327.0,Data not reported,PA,Q046,Income,Data not reported,INC,INCNR,35.3
2015,AK,254.0,"Less than $15,000",PA,Q043,Income,"Less than $15,000",INC,INCLESS15,44.1
2015,AK,354.0,"$15,000 - $24,999",PA,Q043,Income,"$15,000 - $24,999",INC,INC1525,51.7
2015,AK,308.0,Data not reported,PA,Q043,Income,Data not reported,INC,INCNR,53.4
2015,AK,254.0,"$25,000 - $34,999",PA,Q043,Income,"$25,000 - $34,999",INC,INC2535,55.8
2015,AK,497.0,"$50,000 - $74,999",PA,Q043,Income,"$50,000 - $74,999",INC,INC5075,59.1
2015,AK,357.0,"$35,000 - $49,999",PA,Q043,Income,"$35,000 - $49,999",INC,INC3550,59.6
2015,AK,1248.0,"$75,000 or greater",PA,Q043,Income,"$75,000 or greater",INC,INC75PLUS,63.9
2015,AK,243.0,"Less than $15,000",PA,Q044,Income,"Less than $15,000",INC,INCLESS15,13.9
2015,AK,300.0,Data not reported,PA,Q044,Income,Data not reported,INC,INCNR,21.5
2015,AK,352.0,"$35,000 - $49,999",PA,Q044,Income,"$35,000 - $49,999",INC,INC3550,22.8
2015,AK,489.0,"$50,000 - $74,999",PA,Q044,Income,"$50,000 - $74,999",INC,INC5075,23.9
2015,AK,346.0,"$15,000 - $24,999",PA,Q044,Income,"$15,000 - $24,999",INC,INC1525,24.8
2015,AK,252.0,"$25,000 - $34,999",PA,Q044,Income,"$25,000 - $34,999",INC,INC2535,25.8
2015,AK,1237.0,"$75,000 or greater",PA,Q044,Income,"$75,000 or greater",INC,INC75PLUS,26.6
2015,AK,252.0,"Less than $15,000",PA,Q045,Income,"Less than $15,000",INC,INCLESS15,31.6
2015,AK,251.0,"$25,000 - $34,999",PA,Q045,Income,"$25,000 - $34,999",INC,INC2535,31.7
2015,AK,303.0,Data not reported,PA,Q045,Income,Data not reported,INC,INCNR,32.8
2015,AK,355.0,"$35,000 - $49,999",PA,Q045,Income,"$35,000 - $49,999",INC,INC3550,35.8
2015,AK,350.0,"$15,000 - $24,999",PA,Q045,Income,"$15,000 - $24,999",INC,INC1525,37.6
2015,AK,1240.0,"$75,000 or greater",PA,Q045,Income,"$75,000 or greater",INC,INC75PLUS,38.3
2015,AK,493.0,"$50,000 - $74,999",PA,Q045,Income,"$50,000 - $74,999",INC,INC5075,42.1
2015,AK,259.0,"Less than $15,000",PA,Q046,Income,"Less than $15,000",INC,INCLESS15,23.6
2015,AK,262.0,"$25,000 - $34,999",PA,Q046,Income,"$25,000 - $34,999",INC,INC2535,30.7
2015,AK,500.0,"$50,000 - $74,999",PA,Q046,Income,"$50,000 - $74,999",INC,INC5075,31.5
2015,AK,362.0,"$35,000 - $49,999",PA,Q046,Income,"$35,000 - $49,999",INC,INC3550,34.6
2015,AK,1266.0,"$75,000 or greater",PA,Q046,Income,"$75,000 or greater",INC,INC75PLUS,35.4
2015,AK,364.0,"$15,000 - $24,999",PA,Q046,Income,"$15,000 - $24,999",INC,INC1525,38.6
2015,AK,1283.0,"$75,000 or greater",PA,Q047,Income,"$75,000 or greater",INC,INC75PLUS,16.9
2015,AK,344.0,Data not reported,PA,Q047,Income,Data not reported,INC,INCNR,21.2
2015,AK,370.0,"$35,000 - $49,999",PA,Q047,Income,"$35,000 - $49,999",INC,INC3550,21.2
2015,AK,267.0,"$25,000 - $34,999",PA,Q047,Income,"$25,000 - $34,999",INC,INC2535,22.7
2015,AK,509.0,"$50,000 - $74,999",PA,Q047,Income,"$50,000 - $74,999",INC,INC5075,24.3
2015,AK,376.0,"$15,000 - $24,999",PA,Q047,Income,"$15,000 - $24,999",INC,INC1525,28.6
2015,AK,271.0,"Less than $15,000",PA,Q047,Income,"Less than $15,000",INC,INCLESS15,36.9
2015,AZ,980.0,"$15,000 - $24,999",PA,Q043,Income,"$15,000 - $24,999",INC,INC1525,46.9
2015,AZ,519.0,"Less than $15,000",PA,Q043,Income,"Less than $15,000",INC,INCLESS15,48.1
2015,AZ,595.0,"$25,000 - $34,999",PA,Q043,Income,"$25,000 - $34,999",INC,INC2535,52.3
2015,AZ,854.0,"$35,000 - $49,999",PA,Q043,Income,"$35,000 - $49,999",INC,INC3550,52.8
2015,AZ,1316.0,Data not reported,PA,Q043,Income,Data not reported,INC,INCNR,53.2
2015,AZ,884.0,"$50,000 - $74,999",PA,Q043,Income,"$50,000 - $74,999",INC,INC5075,57.5
2015,AZ,1676.0,"$75,000 or greater",PA,Q043,Income,"$75,000 or greater",INC,INC75PLUS,60.8
2015,AZ,509.0,"Less than $15,000",PA,Q044,Income,"Less than $15,000",INC,INCLESS15,17.5
2015,AZ,963.0,"$15,000 - $24,999",PA,Q044,Income,"$15,000 - $24,999",INC,INC1525,17.9
2015,AZ,586.0,"$25,000 - $34,999",PA,Q044,Income,"$25,000 - $34,999",INC,INC2535,19.7
2015,AZ,1293.0,Data not reported,PA,Q044,Income,Data not reported,INC,INCNR,20.2
2015,AZ,875.0,"$50,000 - $74,999",PA,Q044,Income,"$50,000 - $74,999",INC,INC5075,20.9
2015,AZ,839.0,"$35,000 - $49,999",PA,Q044,Income,"$35,000 - $49,999",INC,INC3550,24.4
2015,AZ,1665.0,"$75,000 or greater",PA,Q044,Income,"$75,000 or greater",INC,INC75PLUS,27.2
2015,AZ,517.0,"Less than $15,000",PA,Q045,Income,"Less than $15,000",INC,INCLESS15,27.0
2015,AZ,590.0,"$25,000 - $34,999",PA,Q045,Income,"$25,000 - $34,999",INC,INC2535,28.2
2015,AZ,974.0,"$15,000 - $24,999",PA,Q045,Income,"$15,000 - $24,999",INC,INC1525,29.3
2015,AZ,848.0,"$35,000 - $49,999",PA,Q045,Income,"$35,000 - $49,999",INC,INC3550,33.2
2015,AZ,882.0,"$50,000 - $74,999",PA,Q045,Income,"$50,000 - $74,999",INC,INC5075,35.1
2015,AZ,1302.0,Data not reported,PA,Q045,Income,Data not reported,INC,INCNR,35.8
2015,AZ,1673.0,"$75,000 or greater",PA,Q045,Income,"$75,000 or greater",INC,INC75PLUS,38.2
2015,AZ,532.0,"Less than $15,000",PA,Q046,Income,"Less than $15,000",INC,INCLESS15,22.0
2015,AZ,602.0,"$25,000 - $34,999",PA,Q046,Income,"$25,000 - $34,999",INC,INC2535,26.2
2015,AZ,999.0,"$15,000 - $24,999",PA,Q046,Income,"$15,000 - $24,999",INC,INC1525,27.2
2015,AZ,1425.0,Data not reported,PA,Q046,Income,Data not reported,INC,INCNR,27.9
